Date,Open,High,Low,Close,Volume
12/13/2018 16:00:00,117.54,117.62,117.26,117.53,4131770
12/14/2018 16:00:00,116.63,117.3,116.58,117.06,7501660
12/17/2018 16:00:00,117.37,118.03,117.35,117.87,8455007
12/18/2018 16:00:00,117.85,118.2,117.81,118.15,7542875
12/19/2018 16:00:00,118.24,118.96,117.4,117.43,13827509
12/20/2018 16:00:00,119.11,119.74,118.68,119.24,18615143
12/21/2018 16:00:00,119.19,119.25,118.57,118.72,13629830
12/24/2018 13:00:00,119.57,120.14,119.57,120.02,9736359
12/26/2018 16:00:00,120.62,121,119.57,119.66,14293459
12/27/2018 16:00:00,120.57,120.9,120.14,120.57,11874408
12/28/2018 16:00:00,120.8,121.08,120.72,121.06,6864842
12/31/2018 16:00:00,120.98,121.26,120.83,121.25,8449441
1/2/2019 16:00:00,121.35,121.75,120.88,121.33,12776155
1/3/2019 16:00:00,121.78,122.46,121.73,122.43,15440840
1/4/2019 16:00:00,121.32,121.6,120.69,121.44,13334368
1/7/2019 16:00:00,122.16,122.22,121.57,121.86,7473641
1/8/2019 16:00:00,121.15,121.71,121.06,121.53,7643363
1/9/2019 16:00:00,121.45,122.34,121.44,122.31,10555933
1/10/2019 16:00:00,121.98,122.18,121.57,121.59,6672058
1/11/2019 16:00:00,121.74,122.05,121.66,121.8,8622666
1/14/2019 16:00:00,122.15,122.24,121.87,122.09,6477072
1/15/2019 16:00:00,122.28,122.38,121.62,121.88,7512779
1/16/2019 16:00:00,122.04,122.44,122.02,122.27,6878137
1/17/2019 16:00:00,122.03,122.26,121.81,122.11,8558523
1/18/2019 16:00:00,121.23,121.52,121.02,121.02,10896307
1/22/2019 16:00:00,121.18,121.5,120.9,121.45,7896668
1/23/2019 16:00:00,120.96,121.54,120.86,121.28,5224918
1/24/2019 16:00:00,121.16,121.36,120.92,121.09,5662490
1/25/2019 16:00:00,122.02,122.91,122.02,122.86,11103309
1/28/2019 16:00:00,122.75,123.29,122.72,123.29,8522178
1/29/2019 16:00:00,123.71,124,123.46,123.98,11610204
1/30/2019 16:00:00,123.91,125.07,123.7,124.69,12103963
1/31/2019 16:00:00,125.18,125.23,124.62,124.75,10209516
2/1/2019 16:00:00,124.89,125.05,124.37,124.5,12485496
2/4/2019 16:00:00,123.99,124.29,123.82,123.96,6879187
2/5/2019 16:00:00,124.29,124.42,124.05,124.28,6291367
2/6/2019 16:00:00,124.16,124.19,123.4,123.44,6595100
2/7/2019 16:00:00,123.8,123.95,123.44,123.74,5935456
2/8/2019 16:00:00,124.05,124.33,123.98,124.21,4235221
2/11/2019 16:00:00,123.19,123.82,123.19,123.6,4821904
2/12/2019 16:00:00,123.96,124.03,123.61,123.86,4271869
2/13/2019 16:00:00,123.84,124.55,123.31,123.37,7640509
2/14/2019 16:00:00,123.84,124.2,123.53,124.06,6276529
2/15/2019 16:00:00,124.59,125,124.18,124.8,12190104
2/19/2019 16:00:00,125.98,126.79,125.93,126.7,15614028
2/20/2019 16:00:00,127,127.21,126.31,126.48,8889665
2/21/2019 16:00:00,126.15,126.22,125.05,125.05,8634596
2/22/2019 16:00:00,125.53,125.95,125.39,125.5,5439375
2/25/2019 16:00:00,125.78,125.9,125.23,125.37,4882615
2/26/2019 16:00:00,125.33,125.62,125.05,125.58,5153511
2/27/2019 16:00:00,125.17,125.23,124.4,124.69,7935647
2/28/2019 16:00:00,124.71,124.71,123.98,123.99,7811731
3/1/2019 16:00:00,123.48,123.96,121.87,121.88,16411743
3/4/2019 16:00:00,121.56,121.85,121.18,121.56,10272586
3/5/2019 16:00:00,121.38,121.73,121.03,121.72,7120090
3/6/2019 16:00:00,121.43,121.64,121.26,121.61,4820443
3/7/2019 16:00:00,121.27,121.71,121.18,121.51,6088768
3/8/2019 16:00:00,122.7,122.89,122.37,122.84,10427747
3/11/2019 16:00:00,122.52,122.54,121.92,122.24,6708655
3/12/2019 16:00:00,122.54,123.03,122.4,122.98,6289860
3/13/2019 16:00:00,123.56,123.88,123.43,123.84,7377297
3/14/2019 16:00:00,122.33,122.55,122.12,122.41,6778443
3/15/2019 16:00:00,123.06,123.4,122.91,122.97,9412061
3/18/2019 16:00:00,123.3,123.4,122.89,123.04,7783205
3/19/2019 16:00:00,123.72,123.79,123.34,123.38,6558693
3/20/2019 16:00:00,123.66,124.42,122.65,124.18,11304912
3/21/2019 16:00:00,124.36,124.37,123.11,123.68,7739775
3/22/2019 16:00:00,123.93,124.22,123.73,123.97,5874016
3/25/2019 16:00:00,124.56,125.11,124.48,124.92,7288343
3/26/2019 16:00:00,124.48,124.51,124.07,124.3,5056224
3/27/2019 16:00:00,124.35,124.38,123.56,123.65,6595016
3/28/2019 16:00:00,122.28,122.36,121.71,121.9,11878328
3/29/2019 16:00:00,122.64,122.75,122.01,122.01,7094201
4/1/2019 16:00:00,122.4,122.43,121.46,121.53,13559963
4/2/2019 16:00:00,121.72,122.01,121.68,121.98,4474953
4/3/2019 16:00:00,121.73,122.01,121.68,121.8,6152734
4/4/2019 16:00:00,121.1,122.24,120.96,122.11,7508760
4/5/2019 16:00:00,121.88,122.13,121.66,121.98,5114493
4/8/2019 16:00:00,122.97,123.02,122.4,122.51,4271034
4/9/2019 16:00:00,123.26,123.35,123.03,123.15,4648392
4/10/2019 16:00:00,123.22,123.77,123.19,123.53,6344767
4/11/2019 16:00:00,122.54,122.75,121.79,121.95,11694503
4/12/2019 16:00:00,121.96,122.31,121.8,121.83,5272844
4/15/2019 16:00:00,121.2,121.82,121.1,121.6,4252774
4/16/2019 16:00:00,120.38,120.63,120.19,120.51,10097802
4/17/2019 16:00:00,120.46,120.51,120.2,120.28,4693864
4/18/2019 16:00:00,120.24,120.54,120.15,120.37,4090401
4/22/2019 16:00:00,120.46,120.5,120.27,120.37,2251185
4/23/2019 16:00:00,119.67,120.2,119.55,120.12,5574897
4/24/2019 16:00:00,120.06,120.72,120.04,120.47,4173034
4/25/2019 16:00:00,120.72,121.1,120.5,120.57,4836857
4/26/2019 16:00:00,121.26,121.67,121.22,121.37,6022715
4/29/2019 16:00:00,120.88,120.91,120.67,120.83,4469721
4/30/2019 16:00:00,120.89,121.36,120.85,121.2,4758567
5/1/2019 16:00:00,121.03,121.55,120.18,120.4,12331836
5/2/2019 16:00:00,119.69,120.11,119.54,119.94,6759844
5/3/2019 16:00:00,120.56,121.08,120.48,120.65,8414504
5/6/2019 16:00:00,120.61,121.12,120.54,120.81,3479563
5/7/2019 16:00:00,121.02,121.42,120.91,121.21,4010654
5/8/2019 16:00:00,121.54,121.54,120.77,120.91,4178965
5/9/2019 16:00:00,120.96,121.62,120.86,121.2,5015785
5/10/2019 16:00:00,121.41,121.73,121.3,121.43,4586301
5/13/2019 16:00:00,122.63,122.85,122.33,122.67,11130908
5/14/2019 16:00:00,122.6,122.66,122.12,122.46,5556105
5/15/2019 16:00:00,122.71,122.77,122.22,122.39,10298968
5/16/2019 16:00:00,122.03,122.07,121.19,121.51,6349454
5/17/2019 16:00:00,121.03,121.06,120.33,120.65,6589382
5/20/2019 16:00:00,120.51,120.74,120.42,120.64,4345803
5/21/2019 16:00:00,120.08,120.36,119.83,120.36,3845702
5/22/2019 16:00:00,120.35,120.5,120.19,120.24,3741805
5/23/2019 16:00:00,120.82,121.52,120.77,121.17,6054721
5/24/2019 16:00:00,121.13,121.31,120.89,121.3,2324653
5/28/2019 16:00:00,120.8,120.84,120.46,120.83,4303495
5/29/2019 16:00:00,121.11,121.26,120.75,120.87,4133202
5/30/2019 16:00:00,120.96,121.69,120.8,121.69,7757033
5/31/2019 16:00:00,122.55,123.4,122.32,123.33,15367001
6/3/2019 16:00:00,124.09,125.34,123.9,125.11,14173636
6/4/2019 16:00:00,124.88,125.42,124.61,125.15,7997062
6/5/2019 16:00:00,126.18,126.37,125.24,125.47,7637880
6/6/2019 16:00:00,125.93,126.45,125.8,125.88,5551778
6/7/2019 16:00:00,126.79,127.25,126.32,126.59,8145853
6/10/2019 16:00:00,125.46,125.53,125.07,125.33,5409983
6/11/2019 16:00:00,124.94,125.4,124.88,125.18,4757841
6/12/2019 16:00:00,125.6,126.2,125.56,125.83,5756153
6/13/2019 16:00:00,126.03,126.77,125.96,126.6,5374818
6/14/2019 16:00:00,127.21,127.63,126.26,126.56,9226446
6/17/2019 16:00:00,126.7,126.77,126.17,126.48,4763345
6/18/2019 16:00:00,127.58,127.75,126.39,127.12,10309646
6/19/2019 16:00:00,126.77,127.99,126.7,127.89,11660649
6/20/2019 16:00:00,130.41,131.49,130.19,131.11,18636339
6/21/2019 16:00:00,131.77,132.17,131.07,131.98,15068037
6/24/2019 16:00:00,132.77,134.04,132.58,133.94,17851801
6/25/2019 16:00:00,134.9,135.55,133.21,134.2,24772241
6/26/2019 16:00:00,132.99,133.55,132.41,132.97,12016402
6/27/2019 16:00:00,132.38,132.97,132.26,132.84,8412764
6/28/2019 16:00:00,133.05,133.34,132.61,133.2,8076966
7/1/2019 16:00:00,131.56,131.76,130.55,130.62,13369815
7/2/2019 16:00:00,131.27,133.63,131.16,133.41,13282139
7/3/2019 13:00:00,133.61,134.1,133.23,133.63,6351547
7/5/2019 16:00:00,131.46,132.32,130.81,132.14,11536581
7/8/2019 16:00:00,132.18,132.34,131.28,131.29,8028884
7/9/2019 16:00:00,131.43,132.1,131.16,131.75,6633439
7/10/2019 16:00:00,132.94,133.87,132.35,133.83,13920593
7/11/2019 16:00:00,133.58,133.7,132.41,132.7,7535133
7/12/2019 16:00:00,132.89,133.69,132.53,133.53,6309451
7/15/2019 16:00:00,133.18,133.53,132.81,133.53,4026583
7/16/2019 16:00:00,133.18,133.3,132.13,132.4,7965981
7/17/2019 16:00:00,133,134.6,132.89,134.58,11288279
7/18/2019 16:00:00,133.83,136.63,133.61,136.48,18466488
7/19/2019 16:00:00,135.45,136.03,133.97,134.47,18079195
7/22/2019 16:00:00,134.56,134.82,134.32,134.45,7570898
7/23/2019 16:00:00,134.43,134.95,133.56,133.69,9981379
7/24/2019 16:00:00,134.59,134.84,133.98,134.37,6715167
7/25/2019 16:00:00,134.24,134.28,133.09,133.42,11708240
7/26/2019 16:00:00,134.24,134.29,133.59,133.64,6249928
7/29/2019 16:00:00,134.06,134.73,133.44,134.53,9162417
7/30/2019 16:00:00,134.76,135.18,134.41,134.98,9458733
7/31/2019 16:00:00,135.03,135.42,133.02,133.21,18797199
8/1/2019 16:00:00,132.42,136.43,132.31,136.41,27719822
8/2/2019 16:00:00,135.39,136.6,135.37,135.89,13753222
8/5/2019 16:00:00,137.93,138.64,137.05,137.79,17519817
8/6/2019 16:00:00,138.33,139.03,138.01,138.91,9471209
8/7/2019 16:00:00,141.28,142.47,140.88,141.02,26671092
8/8/2019 16:00:00,140.9,142.37,140.71,141.73,13108554
8/9/2019 16:00:00,141.28,142.03,140.96,141.26,9485912
8/12/2019 16:00:00,141.67,143.38,141.64,142.63,14858146
8/13/2019 16:00:00,143.17,143.29,139.35,141.78,29930394
8/14/2019 16:00:00,142.9,143.75,142.05,142.75,20672858
8/15/2019 16:00:00,142.96,144.02,142.61,143.7,13501099
8/16/2019 16:00:00,142.75,143.13,141.8,142.78,12184492
8/19/2019 16:00:00,141.33,141.79,140.85,141.11,10558366
8/20/2019 16:00:00,141.77,142.26,141.6,142.21,7479375
8/21/2019 16:00:00,141.62,142.17,141.46,141.76,8118733
8/22/2019 16:00:00,141.39,141.9,141.17,141.4,6847647
8/23/2019 16:00:00,141.84,144.33,141.64,144.17,20290539
8/26/2019 16:00:00,144.35,144.97,143.91,144.19,12200810
8/27/2019 16:00:00,144.3,145.68,144.27,145.57,12857588
8/28/2019 16:00:00,145.39,145.68,144.64,145.16,11454605
8/29/2019 16:00:00,145.4,145.49,143.28,144.12,14764572
8/30/2019 16:00:00,143.84,144.88,143.02,143.75,9642584
9/3/2019 16:00:00,144.96,146.13,144.74,145.75,15621873
9/4/2019 16:00:00,145.54,146.82,145.5,146.66,11292000
9/5/2019 16:00:00,144.98,145.01,142,143.14,20297877
9/6/2019 16:00:00,143.64,144.06,141.86,141.92,14175216
9/9/2019 16:00:00,142.37,142.46,141.18,141.39,11323819
9/10/2019 16:00:00,141.23,141.53,140.16,140.18,12629208
9/11/2019 16:00:00,140.34,141.26,140.28,141.03,7453049
9/12/2019 16:00:00,142.68,143.1,141.11,141.32,12673707
9/13/2019 16:00:00,141.73,141.99,140.06,140.15,13451701
9/16/2019 16:00:00,141.6,142.05,141.02,141.32,8094567
9/17/2019 16:00:00,141.82,142.11,141.22,141.6,7046430
9/18/2019 16:00:00,141.93,142.53,139.81,140.71,15071647
9/19/2019 16:00:00,141.57,141.74,141.09,141.28,8062589
9/20/2019 16:00:00,141.61,143.03,141.46,142.95,12276521
9/23/2019 16:00:00,143.22,143.94,143.07,143.75,9036267
9/24/2019 16:00:00,143.21,144.77,142.88,144.51,10620690
9/25/2019 16:00:00,144.08,144.29,141.44,141.83,11997855
9/26/2019 16:00:00,142.19,142.57,141.56,141.79,8803139
9/27/2019 16:00:00,140.35,141.68,140.16,141.06,9665953
9/30/2019 16:00:00,139.77,140.21,138.03,138.87,15530068
10/1/2019 16:00:00,138.07,140.19,137.8,139.63,12502406
10/2/2019 16:00:00,140.79,141.88,140.46,141.26,11944623
10/3/2019 16:00:00,141.36,143.25,141.29,141.9,12407863
10/4/2019 16:00:00,141.48,142.31,141.14,141.9,9689966
10/7/2019 16:00:00,141.16,141.77,140.24,140.69,6162696
10/8/2019 16:00:00,142.03,142.29,141.17,141.92,10485490
10/9/2019 16:00:00,142.16,142.58,141.62,142.05,7052811
10/10/2019 16:00:00,141.59,141.66,140.58,140.81,9331584
10/11/2019 16:00:00,139.97,140.19,138.91,140.03,11425535
10/14/2019 16:00:00,140.45,140.82,140.34,140.59,4009169
10/15/2019 16:00:00,140.27,140.3,139.21,139.61,9131732
10/16/2019 16:00:00,140.14,140.53,139.7,140.41,10363893
10/17/2019 16:00:00,140.5,141.12,140.42,140.61,6224288
10/18/2019 16:00:00,140.5,140.71,140.32,140.46,6416213
10/21/2019 16:00:00,140.72,140.76,139.6,139.79,8314307
10/22/2019 16:00:00,140.13,140.3,139.72,140.2,3885045
10/23/2019 16:00:00,140.59,141,140.5,140.53,4160001
10/24/2019 16:00:00,141.02,141.74,140.93,141.53,6275566
10/25/2019 16:00:00,142.79,142.83,141.4,141.86,6011459
10/28/2019 16:00:00,141.25,141.25,140.4,140.64,5442028
10/29/2019 16:00:00,140,140.63,139.78,140.25,3835427
10/30/2019 16:00:00,140.54,141.04,139.55,141.02,6992869
10/31/2019 16:00:00,141.98,142.69,141.89,142.43,7050926
11/1/2019 16:00:00,142.21,142.9,142.01,142.56,8089975
11/4/2019 16:00:00,142.26,142.45,141.74,142.15,4740282
11/5/2019 16:00:00,140.65,140.89,139.38,139.85,11782250
11/6/2019 16:00:00,140.12,140.79,140,140.45,6416469
11/7/2019 16:00:00,140.11,140.2,137.6,138.27,15214223
11/8/2019 16:00:00,137.73,138.33,137.39,137.39,10378201
11/11/2019 16:00:00,137.61,137.79,136.44,137.06,7038053
11/12/2019 16:00:00,137.03,137.59,136.19,137.43,6451809
11/13/2019 16:00:00,137.8,138.22,137.64,137.98,8809752
11/14/2019 16:00:00,138.39,138.94,137.87,138.56,5220927
11/15/2019 16:00:00,138.03,138.42,137.97,138.21,10106940
11/18/2019 16:00:00,138.44,138.85,138.3,138.62,5722188
11/19/2019 16:00:00,138.13,138.97,138.13,138.69,4825641
11/20/2019 16:00:00,138.53,139,138.1,138.76,6894534
11/21/2019 16:00:00,138.39,138.56,137.77,138,4197208
11/22/2019 16:00:00,138.37,138.46,137.66,137.74,3620534
11/25/2019 16:00:00,137.32,137.62,136.99,137.08,6418042
11/26/2019 16:00:00,136.98,137.8,136.58,137.74,4725594
11/27/2019 16:00:00,137.03,137.21,136.83,137.01,4113152
11/29/2019 13:00:00,137.1,138.13,137.08,137.86,4516421
12/2/2019 16:00:00,137.32,138.09,137.3,137.79,8278535
12/3/2019 16:00:00,139.04,139.57,138.97,139.11,8502989
12/4/2019 16:00:00,139.16,139.17,138.59,138.92,6326512
12/5/2019 16:00:00,138.8,139.45,138.79,139,5674471
12/6/2019 16:00:00,137.76,137.83,137.4,137.62,8748968
12/9/2019 16:00:00,137.8,137.81,137.45,137.58,2814342
12/10/2019 16:00:00,138.25,138.33,137.74,137.97,3241771
12/11/2019 16:00:00,138.2,139.3,138.12,138.92,6117701
12/12/2019 16:00:00,139.78,139.85,137.88,138.43,8816618
12/13/2019 16:00:00,138.52,139.21,137.98,139.05,6979801
12/16/2019 16:00:00,139.2,139.39,138.8,139.04,4647211
12/17/2019 16:00:00,139.02,139.3,138.85,139.01,4288118
12/18/2019 16:00:00,138.86,139.25,138.81,139.02,3608069
12/19/2019 16:00:00,139.04,139.55,138.87,139.38,4975164
12/20/2019 16:00:00,139.37,139.52,138.98,139.52,4481503
12/23/2019 16:00:00,139.53,139.96,139.53,139.95,5182388
12/24/2019 13:00:00,140.44,141.33,140.43,141.27,5303698
12/26/2019 16:00:00,142.06,142.47,141.91,142.38,8343019
12/27/2019 16:00:00,142.26,142.73,142.17,142.33,5120441
12/30/2019 16:00:00,142.56,142.8,142.46,142.63,4812117
12/31/2019 16:00:00,143.31,143.6,142.8,142.9,5314467
1/2/2020 16:00:00,143.86,144.21,143.4,143.95,7736828
1/3/2020 16:00:00,145.75,146.32,145.4,145.86,12285501
1/6/2020 16:00:00,148.44,148.48,146.95,147.39,14409912
1/7/2020 16:00:00,147.57,148.14,147.43,147.97,8401088
1/8/2020 16:00:00,148.49,148.61,146.14,146.86,22276323
1/9/2020 16:00:00,146.07,146.41,145.44,146.03,10304334
1/10/2020 16:00:00,146.22,146.99,146.17,146.91,6183992
1/13/2020 16:00:00,146.35,146.38,145.78,145.82,7603649
1/14/2020 16:00:00,145.42,145.81,145.08,145.69,6607124
1/15/2020 16:00:00,146.21,146.73,145.82,146.54,6510029
1/16/2020 16:00:00,146.27,146.47,145.76,146.31,6069101
1/17/2020 16:00:00,146.51,146.99,146.31,146.58,11121140
1/21/2020 16:00:00,145.77,146.86,145.55,146.74,6086149
1/22/2020 16:00:00,146.68,146.81,146.38,146.79,4778186
1/23/2020 16:00:00,147,147.62,146.62,147.12,8419778
1/24/2020 16:00:00,146.9,148.38,146.89,147.98,9919871
1/27/2020 16:00:00,149.24,149.32,148.46,148.99,9988069
1/28/2020 16:00:00,148.36,148.56,147.53,147.66,7543088
1/29/2020 16:00:00,147.7,148.56,147.61,148.46,5023827
1/30/2020 16:00:00,148.69,149.31,148.01,148.47,9119545
1/31/2020 16:00:00,148.88,149.68,148.81,149.33,14788263
2/3/2020 16:00:00,148.66,148.78,147.68,148.36,9115075
2/4/2020 16:00:00,146.97,147.03,145.8,146.43,10525585
2/5/2020 16:00:00,146.38,146.81,146.16,146.61,6160661
2/6/2020 16:00:00,147.28,147.63,147,147.4,4819778
2/7/2020 16:00:00,147.83,148.18,147.34,147.79,6379311
2/10/2020 16:00:00,148.21,148.45,147.91,148.17,5793599
2/11/2020 16:00:00,148.03,148.16,147.01,147.66,5179392
2/12/2020 16:00:00,147.42,147.81,147.16,147.54,5040584
2/13/2020 16:00:00,148.24,148.58,147.95,148.38,7082098
2/14/2020 16:00:00,148.74,149.13,148.63,149,5345393
2/18/2020 16:00:00,149.88,151.09,149.47,150.91,11527580
2/19/2020 16:00:00,151,151.82,150.82,151.79,9269784
2/20/2020 16:00:00,152,152.83,151.95,152.41,8457348
2/21/2020 16:00:00,154.43,155.22,154.18,154.7,16353292
2/24/2020 16:00:00,158.5,158.53,155.36,156.09,27170954
2/25/2020 16:00:00,155.12,156.08,152.91,153.3,28091497
2/26/2020 16:00:00,153.82,155.28,152.9,153.97,17983155
2/27/2020 16:00:00,155.58,156.27,153.9,154,27878524
2/28/2020 16:00:00,152.71,152.77,147.05,148.38,42707124
3/2/2020 16:00:00,150,150.73,149.04,149.2,16295360
3/3/2020 16:00:00,150.84,155.24,150.74,153.89,28687689
3/4/2020 16:00:00,154.4,154.96,153.7,154.16,12315472
3/5/2020 16:00:00,156.06,157.62,155.72,157.49,17973475
3/6/2020 16:00:00,158.33,159.25,154.54,157.55,26973448
3/9/2020 16:00:00,158.6,159.37,156.33,157.81,24868674
3/10/2020 16:00:00,156.18,156.41,154.39,154.48,18811547
3/11/2020 16:00:00,156.25,156.5,153.61,153.93,18353302
3/12/2020 16:00:00,151.53,151.55,146.85,147.79,32893430
3/13/2020 16:00:00,149.42,149.6,141.58,143.28,35177244
3/16/2020 16:00:00,137.56,142.96,136.12,141.64,24495962
3/17/2020 16:00:00,140.18,146.2,139.93,143.56,24490276
3/18/2020 16:00:00,141.75,142.88,138.5,140.7,21953448
3/19/2020 16:00:00,139.08,140.5,137.85,138.04,20828884
3/20/2020 16:00:00,140.71,141.17,139.14,140.11,20056048
3/23/2020 16:00:00,142.68,146.93,142.28,146.3,28275212
3/24/2020 16:00:00,153.5,155.66,152.05,153.4,20743472
3/25/2020 16:00:00,152.58,152.88,151.01,151.3,16457183
3/26/2020 16:00:00,153.31,154.81,152.08,153.24,12778236
3/27/2020 16:00:00,153,153.55,152,152.25,9824572
3/30/2020 16:00:00,152.41,153.08,151.57,152.92,12080881
3/31/2020 16:00:00,151.36,151.8,147.97,148.05,13319495
4/1/2020 16:00:00,148.2,150.08,147.85,149.45,11827400
4/2/2020 16:00:00,151.2,152.5,150.7,151.9,9188303
4/3/2020 16:00:00,152.23,153.09,151.66,152.65,8469099
4/6/2020 16:00:00,154.16,157.22,153.96,156.88,14739272
4/7/2020 16:00:00,155.33,156.14,154.38,156.04,9195370
4/8/2020 16:00:00,155.91,155.94,154.59,154.65,7600804
4/9/2020 16:00:00,158.08,159.08,157.21,158.69,18123039
4/13/2020 16:00:00,159.17,162.38,158.63,161.41,20549213
4/14/2020 16:00:00,162.73,164.42,161.78,162.68,17095086
4/15/2020 16:00:00,161.8,162.54,160.81,161.85,12141890
4/16/2020 16:00:00,161.88,163.15,160.65,161.71,9233164
4/17/2020 16:00:00,159.72,160.07,158.12,158.57,14652737
4/20/2020 16:00:00,158.62,160.22,158.46,159.7,10688689
4/21/2020 16:00:00,157.6,159.21,157.04,158.61,12478080
4/22/2020 16:00:00,160.5,161.74,160.42,161.73,12937093
4/23/2020 16:00:00,162.39,163.6,161.84,163.34,14928503
4/24/2020 16:00:00,163.13,163.31,160.89,162.64,11203587
4/27/2020 16:00:00,161.88,162,160.41,161.56,9033533
4/28/2020 16:00:00,160.89,160.98,159.16,160.84,10382975
4/29/2020 16:00:00,160.1,161.85,159.76,161.73,12232348
4/30/2020 16:00:00,160.22,160.82,158.13,158.8,13633483
5/1/2020 16:00:00,158,160.45,157.8,159.78,10914334
5/4/2020 16:00:00,160.33,160.95,159.91,160.34,7986191
5/5/2020 16:00:00,160.16,161.1,159.33,161.02,10563066
5/6/2020 16:00:00,158.99,159.81,158.1,158.95,13351959
5/7/2020 16:00:00,159.5,161.96,159.36,161.39,13696493
5/8/2020 16:00:00,161.08,162,160,160.42,12244561
5/11/2020 16:00:00,160.34,160.71,158.89,159.42,11209822
5/12/2020 16:00:00,160.3,160.95,159.72,160.04,10405991
5/13/2020 16:00:00,160.94,161.62,160.54,161.58,10950397
5/14/2020 16:00:00,161.53,163.34,161.51,163.01,17084368
5/15/2020 16:00:00,164.02,164.8,163.08,163.93,13918816
5/18/2020 16:00:00,164.33,164.5,162.41,162.69,14137907
5/19/2020 16:00:00,163.6,164.43,163.04,164.26,8531719
5/20/2020 16:00:00,164.54,164.96,163.89,164.65,10666071
5/21/2020 16:00:00,163.46,163.58,161.37,162.25,11790992
5/22/2020 16:00:00,162.88,163.47,162.74,163.21,8540909
5/26/2020 16:00:00,162.58,162.58,160.69,160.89,13972012
5/27/2020 16:00:00,159.42,161.34,159.2,161.18,13063451
5/28/2020 16:00:00,162.12,162.46,160.9,161.72,9761610
5/29/2020 16:00:00,162.58,163.4,162.32,162.91,12584009
6/1/2020 16:00:00,162.92,163.74,162.39,163.66,8155048
6/2/2020 16:00:00,163.89,164.08,161.86,162.6,10388908
6/3/2020 16:00:00,160.34,160.9,158.82,159.6,17000510
6/4/2020 16:00:00,161.14,161.87,159.84,161.28,10094024
6/5/2020 16:00:00,158.72,158.72,157.04,158.01,16021182
6/8/2020 16:00:00,158.9,159.86,158.47,159.72,9244440
6/9/2020 16:00:00,161.1,161.78,160.87,161.26,9045618
6/10/2020 16:00:00,162.1,163.63,160.52,163.57,13009343
6/11/2020 16:00:00,163.35,164.06,161.97,162.39,11673902
6/12/2020 16:00:00,163.41,163.88,162.56,162.62,6895361
6/15/2020 16:00:00,160.52,162.56,160.16,162.33,8538826
6/16/2020 16:00:00,161.85,162.69,161.36,162.25,7969781
6/17/2020 16:00:00,162,162.62,161.77,162.56,4758210
6/18/2020 16:00:00,162.2,162.32,161.44,162.24,5397628
6/19/2020 16:00:00,162.87,164.09,162.78,164.03,12187390
6/22/2020 16:00:00,165.06,165.73,164.41,165.09,12385635
6/23/2020 16:00:00,165.63,166.52,165.52,166.48,12137343
6/24/2020 16:00:00,166.01,166.99,165.45,165.9,10901444
6/25/2020 16:00:00,165.89,165.91,165.16,165.8,7093774
6/26/2020 16:00:00,164.87,166.56,164.22,166.54,9753492
6/29/2020 16:00:00,166.56,166.8,166.18,166.63,6735695
6/30/2020 16:00:00,166.31,167.99,166.19,167.37,12762295
7/1/2020 16:00:00,167.05,167.06,165.34,166.62,13214759
7/2/2020 16:00:00,166.2,167.24,166.02,166.98,8753455
7/6/2020 16:00:00,167.75,168,167.19,167.98,7265701
7/7/2020 16:00:00,167.41,169.04,167.38,169.04,11633122
7/8/2020 16:00:00,170.32,170.86,169.78,170.09,11662726
7/9/2020 16:00:00,170.48,170.64,168.78,169.63,13327389
7/10/2020 16:00:00,169.95,170.15,168.57,169.19,8218013
7/13/2020 16:00:00,170.29,170.42,169.16,169.4,11095948
7/14/2020 16:00:00,168.97,170.2,168.81,170.19,9812736
7/15/2020 16:00:00,169.62,170.43,169.39,170.34,7533752
7/16/2020 16:00:00,169.8,170,168.65,168.73,10242371
7/17/2020 16:00:00,169.94,170.27,169.61,170.12,10296037
7/20/2020 16:00:00,170.76,171.07,170.27,170.94,10095548
7/21/2020 16:00:00,172.53,173.25,172.31,173,12864620
7/22/2020 16:00:00,174.05,175.77,173.76,175.63,18712467
7/23/2020 16:00:00,176.17,178.41,175.65,177.18,23006824
7/24/2020 16:00:00,179.14,179.16,178.2,178.7,15601327
7/27/2020 16:00:00,181.85,182.83,181.53,182.23,21115604
7/28/2020 16:00:00,182.02,184.26,181.42,183.75,21164633
7/29/2020 16:00:00,184.01,186.14,182.39,185.13,25640100
7/30/2020 16:00:00,183.44,184.33,182.13,183.76,18061227
7/31/2020 16:00:00,184.51,185.75,184.17,185.43,15885010
