timestamp,date,open,high,low,close,volume
1471910400,8/23/16,11.089285,11.32,10.836832,11.020882,5138180.868
1471996800,8/24/16,11,11.190159,10.939616,10.973331,3622879.538
1472083200,8/25/16,11.01,11.363871,10.929928,11.316135,6822433.987
1472169600,8/26/16,11.34,11.47,10.91952,11.269633,5667983.063
1472256000,8/27/16,11.27,11.39,10.885522,11.143694,2347284.183
1472342400,8/28/16,11.16,11.18989,10.854905,10.954491,4768239.245
1472428800,8/29/16,11.01,11.173795,10.732151,10.965403,6529532.757
1472515200,8/30/16,10.960295,11.321,10.832071,11.200382,5886983.795
1472601600,8/31/16,11.21,11.7,11.09,11.647892,8285202.011
1472688000,9/1/16,11.66,12.630625,11.57,11.97009,19444714.44
1472774400,9/2/16,12,12.329276,11.857472,12.195346,9259026.883
1472860800,9/3/16,12.07569,12.41206,11.375285,11.784687,14810552.5
1472947200,9/4/16,11.788122,11.920718,11.445606,11.637887,13180332.15
1473033600,9/5/16,11.705816,11.893212,11.48298,11.740581,9723332.876
1473120000,9/6/16,11.707632,11.889818,11.45427,11.72363,10246162.98
1473206400,9/7/16,11.716994,11.794235,11.469603,11.576097,9775768.493
1473292800,9/8/16,11.567535,11.835039,11.241559,11.374693,15018516.54
1473379200,9/9/16,11.341361,11.826544,10.921385,11.682138,14633321.98
1473465600,9/10/16,11.685364,12.218432,11.511373,12.165064,9384866.447
1473552000,9/11/16,12.168165,12.191298,11.574425,11.672054,12824532.38
1473638400,9/12/16,11.653179,12.033078,11.613503,11.87337,9749595.281
1473724800,9/13/16,11.842166,12.3274,11.807609,11.913555,15606145.38
1473811200,9/14/16,11.901435,12.156451,11.808014,11.961715,12479129.48
1473897600,9/15/16,11.956453,12.212977,11.882392,11.966578,13758139.75
1473984000,9/16/16,11.972349,12.79922,11.398868,12.586958,22261527.76
1474070400,9/17/16,12.582942,12.849811,12.437554,12.697153,13305935.93
1474156800,9/18/16,12.676545,13.064146,12.078405,12.4308,29290730.93
1474243200,9/19/16,12.446048,13.238244,12.412975,13.178897,17539536.23
1474329600,9/20/16,13.183707,14.648021,13.089122,14.303808,38086199.99
1474416000,9/21/16,14.244069,14.529025,13.154572,13.72651,37405871.25
1474502400,9/22/16,13.74592,13.755747,12.370435,13.227759,32726050.95
1474588800,9/23/16,13.23157,13.473068,13.082825,13.315381,14687673.55
1474675200,9/24/16,13.286322,13.423523,12.333576,12.875313,12486904.94
1474761600,9/25/16,12.856831,13.13,12.763403,13.082246,8316881.804
1474848000,9/26/16,13.089062,13.175514,11.884462,12.86033,14056258.21
1474934400,9/27/16,12.845543,13.26108,12.833991,13.042039,12522774.02
1475020800,9/28/16,13.077554,13.471434,13.014832,13.28445,14930685.52
1475107200,9/29/16,13.276729,13.335064,13.040776,13.073291,9677910.628
1475193600,9/30/16,13.081701,13.391286,13.007026,13.235859,9597527.035
1475280000,10/1/16,13.206286,13.309491,13.065434,13.183361,11517568.3
1475366400,10/2/16,13.168884,13.324739,13.077403,13.199662,8385752.822
1475452800,10/3/16,13.188548,13.500647,13.153381,13.454893,10484473.92
1475539200,10/4/16,13.458424,13.522594,13.182646,13.265469,12245021.32
1475625600,10/5/16,13.246577,13.393164,13.011649,13.012647,11566522.2
1475712000,10/6/16,13.012375,13.150007,12.673089,12.820036,15566552.09
1475798400,10/7/16,12.824839,13.126296,12.480119,12.722163,12485348.01
1475884800,10/8/16,12.662214,12.778004,11.996189,12.250507,15242286.66
1475971200,10/9/16,12.193033,12.455195,11.924271,12.067147,11018099.6
1476057600,10/10/16,12.021035,12.073897,11.557017,11.731397,15232258.02
1476144000,10/11/16,11.725687,12.398322,11.702689,11.755192,15956494.95
1476230400,10/12/16,11.737948,12.121124,11.632341,11.898365,9017940.029
1476316800,10/13/16,11.885,12.189235,11.72,11.971038,7673345.605
1476403200,10/14/16,11.88,12.100341,11.806385,11.893667,3927778.051
1476489600,10/15/16,11.91,12.034749,11.632521,11.91792,3498692.052
1476576000,10/16/16,11.96,12.066509,11.786756,11.936649,2726047.043
1476662400,10/17/16,11.95,12.040931,11.77894,11.99109,4755009.252
1476748800,10/18/16,11.96,12.896444,11.95,12.567283,15772728.55
1476835200,10/19/16,12.55,12.66407,11.852085,12.007747,8618891.894
1476921600,10/20/16,12.01,12.30089,11.92,12.039532,5639981.696
1477008000,10/21/16,12.07,12.19,11.95843,12.122897,3371979.284
1477094400,10/22/16,12.05,12.374,11.883138,12.145558,5080444.57
1477180800,10/23/16,12.15423,12.26,11.857277,11.889259,3561890.218
1477267200,10/24/16,11.93,12.13,11.818463,11.905748,3945431.521
1477353600,10/25/16,11.932595,12.01,11.020579,11.344235,14412543.94
1477440000,10/26/16,11.4,11.69734,11.280361,11.532469,6913369.85
1477526400,10/27/16,11.49,11.636252,11.168064,11.50682,9446275.502
1477612800,10/28/16,11.51327,11.635878,10.903401,11.08622,11201611.9
1477699200,10/29/16,11.145323,11.328788,9.404235,10.432278,22265703.54
1477785600,10/30/16,10.399861,11.592418,10.102297,11.168639,13749623.62
1477872000,10/31/16,11.219634,11.756071,10.837931,10.9606,11173955.8
1477958400,11/1/16,10.966243,11.206837,10.343418,10.82591,24936687.74
1478044800,11/2/16,10.834353,11.22921,10.669237,10.8345,12671442.82
1478131200,11/3/16,10.833813,11.171825,10.787035,10.858467,17389075.44
1478217600,11/4/16,10.852618,11.210384,10.802184,11.156601,11639646.33
1478304000,11/5/16,11.172324,11.212744,10.966038,11.111317,6623923.64
1478390400,11/6/16,11.118557,11.242668,10.890836,10.923868,7497516.704
1478476800,11/7/16,10.89595,11.04,10.850098,10.947923,6222595.163
1478563200,11/8/16,10.944802,11.108692,10.770525,10.881033,9079698.965
1478649600,11/9/16,10.879036,10.904001,10.210283,10.695371,16525605.21
1478736000,11/10/16,10.673538,11.31252,10.456573,10.51719,6340420.87
1478822400,11/11/16,10.518458,10.654482,10.236253,10.297992,9205941.824
1478908800,11/12/16,10.307462,10.359966,9.69074,9.858466,12553147.94
1478995200,11/13/16,9.838258,10.424233,9.785219,10.145238,10550307.25
1479081600,11/14/16,10.141052,10.221764,9.915459,10.009765,5858210.99
1479168000,11/15/16,9.977569,10.357818,9.848534,10.204309,9400992.095
1479254400,11/16/16,10.205619,10.42207,9.858695,10.074373,12598179.35
1479340800,11/17/16,10.083557,10.233819,9.862726,9.967105,10185041.74
1479427200,11/18/16,9.94821,10.029933,9.467532,9.519395,13264317.4
1479513600,11/19/16,9.506783,9.841416,9.451146,9.760785,7400317.659
1479600000,11/20/16,9.765593,9.848247,9.506073,9.584547,8175119.658
1479686400,11/21/16,9.577581,9.671549,9.504213,9.609912,6249669.851
1479772800,11/22/16,9.623975,10.2641,9.54,9.887981,14481521.1
1479859200,11/23/16,9.890035,9.962747,9.722653,9.857887,6450843.977
1479945600,11/24/16,9.854158,9.879226,8.713049,9.216742,18218116.99
1480032000,11/25/16,9.185539,9.74402,9.175827,9.407222,11153488.84
1480118400,11/26/16,9.375352,9.541232,9.351792,9.532377,348168.7801
1480204800,11/27/16,9.344274,9.35499,8.682579,9.015548,11928856.32
1480291200,11/28/16,8.991023,9.029304,8.494107,8.705234,9195536.88
1480377600,11/29/16,8.704895,8.718741,7.793373,8.19263,19214233.33
1480464000,11/30/16,8.112468,8.780864,8.090093,8.585178,14060934.55
1480550400,12/1/16,8.594028,8.644589,8.287719,8.42295,8883114.257
1480636800,12/2/16,8.417158,8.429857,7.339754,7.764835,21126662.9
1480723200,12/3/16,7.776019,8.324367,7.545834,7.895957,16429793.21
1480809600,12/4/16,7.870818,7.945252,7.334739,7.40032,9984691.322
1480896000,12/5/16,7.407081,7.603098,6.572898,6.831393,21758452.37
1480982400,12/6/16,6.828176,7.946468,5.943998,7.880261,60285634.86
1481068800,12/7/16,7.879833,8.604014,7.310218,8.354877,28993274
1481155200,12/8/16,8.337571,8.898971,8.172365,8.173001,20379141.66
1481241600,12/9/16,8.198558,8.688295,8.001264,8.421955,14960469.61
1481328000,12/10/16,8.437381,8.632723,8.004902,8.135986,10629233.07
1481414400,12/11/16,8.14,8.352103,8.04208,8.202587,4400919.99
1481500800,12/12/16,8.23,8.67,8.096574,8.510821,7608602.542
1481587200,12/13/16,8.52103,8.71,8.2417,8.361281,3417534.045
1481673600,12/14/16,8.4,8.511299,8.152372,8.193744,4823508.082
1481760000,12/15/16,8.23,8.32,7.643471,7.822911,9016888.524
1481846400,12/16/16,7.857302,7.94997,7.73249,7.829209,3321725.054
1481932800,12/17/16,7.857007,7.915978,7.356761,7.813089,6174640.258
1482019200,12/18/16,7.81,7.97,7.549111,7.873307,4526071.236
1482105600,12/19/16,7.904,7.939165,7.525124,7.589746,4580382.805
1482192000,12/20/16,7.639269,7.81,7.479516,7.630954,4478491.12
1482278400,12/21/16,7.658842,7.96,7.585122,7.853799,6973097.033
1482364800,12/22/16,7.93,7.95,7.376958,7.531846,16635795.47
1482451200,12/23/16,7.52777,7.685479,7.051314,7.107728,15777154.74
1482537600,12/24/16,7.142259,7.4234,7.07048,7.226048,5708681.691
1482624000,12/25/16,7.2344,7.33,7.109515,7.15558,7267821.597
1482710400,12/26/16,7.180421,7.393473,7.005639,7.268979,5963398.111
1482796800,12/27/16,7.251885,7.403911,7.043196,7.134711,7127058.162
1482883200,12/28/16,7.15,8.54,6.994751,7.542002,14502128.48
1482969600,12/29/16,7.6,8.560358,7.505442,8.278477,22116641.95
1483056000,12/30/16,8.284566,8.54,8.003464,8.148652,8568336.089
1483142400,12/31/16,8.144629,8.29,7.94612,8.050193,6274620.945
1483228800,1/1/17,8.067205,8.60072,8.039163,8.192386,13953478.63
1483315200,1/2/17,8.182333,8.474711,8.027133,8.380768,12235111.25
1483401600,1/3/17,8.366418,9.950533,8.249525,9.599773,30262278.19
1483488000,1/4/17,9.618585,11.133654,9.473734,11.051123,36880752.87
1483574400,1/5/17,11.057953,11.646399,9.191378,10.248087,40953474.51
1483660800,1/6/17,10.229692,10.473488,9.506621,10.115567,30033385.04
1483747200,1/7/17,10.127043,10.168624,9.532519,9.869153,21164252.11
1483833600,1/8/17,9.865232,10.478523,9.787457,10.338453,16210929.68
1483920000,1/9/17,10.329679,10.85455,10.104123,10.332162,25291148.32
1484006400,1/10/17,10.292586,10.724348,10.261135,10.5409,15327686.39
1484092800,1/11/17,10.522892,10.82,9.463998,9.654058,24092244.36
1484179200,1/12/17,9.661661,10.066137,9.140348,9.719563,17662702.77
1484265600,1/13/17,9.722478,9.874199,9.432799,9.780036,13953523.87
1484352000,1/14/17,9.736793,9.908642,9.560422,9.70899,8077371.798
1484438400,1/15/17,9.764905,10,9.685269,9.777328,6379060.719
1484524800,1/16/17,9.78137,9.890673,9.539182,9.590598,10050570.55
1484611200,1/17/17,9.603935,10.58813,9.572033,10.25317,20659304.8
1484697600,1/18/17,10.263737,10.488832,9.853891,10.261321,13207101.53
1484784000,1/19/17,10.2577,10.527972,10.158511,10.417353,11675480.79
1484870400,1/20/17,10.433544,10.778428,10.319286,10.599141,13467644.78
1484956800,1/21/17,10.609288,11.013081,10.54966,10.93848,12334099.48
1485043200,1/22/17,10.935109,11.007595,10.571416,10.719234,9210025.631
1485129600,1/23/17,10.709899,10.989427,10.63105,10.744345,8779166.206
1485216000,1/24/17,10.68614,10.775039,10.502903,10.563503,10072102.87
1485302400,1/25/17,10.572904,10.629044,10.407356,10.493128,7743485.581
1485388800,1/26/17,10.488393,10.659216,10.439772,10.545951,9830559.126
1485475200,1/27/17,10.560355,10.601836,10.402499,10.522615,10881098.16
1485561600,1/28/17,10.507801,10.584012,10.413921,10.550541,6426246.632
1485648000,1/29/17,10.545805,10.58,10.398277,10.468028,5006571.004
1485734400,1/30/17,10.450355,10.733083,10.414175,10.507499,13790500.68
1485820800,1/31/17,10.533572,10.774496,10.483365,10.656061,19616162.98
1485907200,2/1/17,10.662672,10.793885,10.462004,10.66655,18333803.68
1485993600,2/2/17,10.671756,10.974613,10.538841,10.792963,23871006.37
1486080000,2/3/17,10.792137,10.984564,10.512565,10.983363,20025328.46
1486166400,2/4/17,10.984911,11.419636,10.982312,11.345654,16044154.38
1486252800,2/5/17,11.340981,11.44,11.096724,11.186184,7043012.982
1486339200,2/6/17,11.166464,11.358917,11.123907,11.301611,7560216.42
1486425600,2/7/17,11.281924,11.517619,11.239755,11.447477,9927409.164
1486512000,2/8/17,11.444111,11.606254,11.122011,11.370016,11079212.94
1486598400,2/9/17,11.35172,11.56,10.512592,10.944648,13337473.69
1486684800,2/10/17,11.02,11.45,10.740599,11.324064,7954078.705
1486771200,2/11/17,11.44,11.575413,11.139,11.387965,4846886.205
1486857600,2/12/17,11.51,11.53,11.221,11.45556,3801560.087
1486944000,2/13/17,11.5,11.54,11.135,11.356934,4218150.9
1487030400,2/14/17,11.42,13.515538,11.31,13.086805,30335740.96
1487116800,2/15/17,13.089721,13.16233,12.628288,12.927648,13920651.96
1487203200,2/16/17,12.98001,12.98001,12.547434,12.848185,37190487.25
1487289600,2/17/17,12.92,12.947003,12.652378,12.752103,8457877.845
1487376000,2/18/17,12.77,12.934998,12.70002,12.882234,5693934.132
1487462400,2/19/17,12.87,13.03,12.681761,12.846334,4765245.508
1487548800,2/20/17,12.883806,12.98885,12.315382,12.398871,9029722.742
1487635200,2/21/17,12.519765,12.87,12.188938,12.793805,11334831.63
1487721600,2/22/17,12.83,12.9,12.599656,12.67915,6862604.254
1487808000,2/23/17,12.68114,13.404256,12.592539,13.236999,10124695.12
1487894400,2/24/17,13.210133,13.334082,12.465278,13.116047,13964871.25
1487980800,2/25/17,13.18,13.827186,12.999495,13.583077,12686500.39
1488067200,2/26/17,13.64,14.74,13.316005,14.632178,13842003.84
1488153600,2/27/17,14.656965,16.02182,14.30253,15.552688,24013191.88
1488240000,2/28/17,15.597033,16.7,15.117828,15.801057,50877016.62
1488326400,3/1/17,15.62999,17.660498,15.521571,17.46673,33209321.44
1488412800,3/2/17,17.532595,19.570078,16.894354,19.063717,55270659.29
1488499200,3/3/17,19.126234,21.173466,18.202591,19.51487,68788007.73
1488585600,3/4/17,19.536189,20.37,18.507657,18.510248,19077570.55
1488672000,3/5/17,18.65,19.456335,18.172041,19.304849,17016430.44
1488758400,3/6/17,19.39,20.43,18.9,19.561346,24445638.28
1488844800,3/7/17,19.68,19.682967,18.514624,18.892307,27954229.04
1488931200,3/8/17,18.922278,18.925881,16.510752,16.539963,32377457.56
1489017600,3/9/17,16.592506,18.007002,15.772372,17.721788,19732603.23
1489104000,3/10/17,17.761711,19.650982,16.227694,19.232436,62110561.58
1489190400,3/11/17,19.191058,21.680698,18.803409,21.416747,46135370.3
1489276800,3/12/17,21.484525,23.46,21.222225,23.340627,47769311.6
1489363200,3/13/17,23.310219,30.764341,23.30278,28.407576,164840189.6
1489449600,3/14/17,28.500573,30.106397,27.097029,28.617521,69535280.71
1489536000,3/15/17,28.674531,35.202298,28.265256,35.107224,108738046.1
1489622400,3/16/17,35.162592,46.627859,34.953711,45.188286,273021581.5
1489708800,3/17/17,45.382726,52.825329,34.37981,44.528393,307847910.8
1489795200,3/18/17,44.344635,45.098163,30.732448,33.933164,182360976.5
1489881600,3/19/17,34.042282,45.595183,33.874545,43.16609,140896611.1
1489968000,3/20/17,43.014589,45.199223,40.740227,42.292091,102496538
1490054400,3/21/17,42.076466,43.661458,41.442761,42.490847,63010566.75
1490140800,3/22/17,42.38,42.851372,38.222291,41.466632,72220455.29
1490227200,3/23/17,41.381083,44.185733,40.066526,43.109266,66793123.3
1490313600,3/24/17,43.002471,61.573791,42.392564,53.04178,184967399.7
1490400000,3/25/17,53.257082,53.417469,47.427854,50.747913,149775431.4
1490486400,3/26/17,50.876691,51.832885,48.190253,50.38217,92254378.72
1490572800,3/27/17,50.364083,51.522505,47.861759,48.854214,96764314.86
1490659200,3/28/17,48.815124,50.586284,48.02932,50.349021,84878502.58
1490745600,3/29/17,50.289679,53.98371,49.854271,52.847486,106660670.6
1490832000,3/30/17,53.021752,53.283878,51.241418,51.787342,57956057.18
1490918400,3/31/17,51.733544,52.156517,46.792453,49.725999,105816629
1491004800,4/1/17,49.98371,51.86039,48.546821,50.49315,62128361.15
1491091200,4/2/17,50.72,51.30589,42.784589,48.289465,92145163.01
1491177600,4/3/17,48.643665,48.7762,42.666996,44.05158,130763607.9
1491264000,4/4/17,44.328927,45.920021,41.197916,44.418873,100963559.8
1491350400,4/5/17,44.481786,47.44,44.137809,45.003187,82996992.8
1491436800,4/6/17,45.166336,45.972796,40.755034,43.239568,93027455.99
1491523200,4/7/17,43.32841,44.619616,41.554102,42.113275,54794070.02
1491609600,4/8/17,42.308335,45.89159,42.108377,44.455282,41001542.67
1491696000,4/9/17,44.594556,44.825532,42.912514,43.821855,30526468
1491782400,4/10/17,43.95,44.671326,42.703693,43.912351,25119846.86
1491868800,4/11/17,44.043308,44.753,43.468863,43.810811,22262740.64
1491955200,4/12/17,43.89,48.125219,43.304775,46.5718,45972994.92
1492041600,4/13/17,46.763445,51.183072,46.418982,50.167928,77042625.08
1492128000,4/14/17,50.130994,50.646,46.332993,47.548348,49060684.71
1492214400,4/15/17,47.917656,52.084292,46.81,49.284089,31725629.79
1492300800,4/16/17,49.267192,49.786,47.538898,48.656305,18698777.75
1492387200,4/17/17,48.19,50,47.293854,48.339699,25073157.55
1492473600,4/18/17,47.94,52.399,47.648442,51.128017,45063655.01
1492560000,4/19/17,49.875156,52.63,46.126531,48.460745,38886351.73
1492646400,4/20/17,48.669921,51.898,47.826321,50.440241,42957493.21
1492732800,4/21/17,50.761396,52.106,47.932972,48.313248,26545520.93
1492819200,4/22/17,48.358778,52.501,47.89998,49.506105,22764347.7
1492905600,4/23/17,48.512824,50.93088,48.097688,49.898237,31530455.37
1492992000,4/24/17,50.043188,51.477476,49.884787,50.916382,46329546.67
1493078400,4/25/17,50.625102,51.790355,50.248117,50.892812,33657569.26
1493164800,4/26/17,51.023628,56.179776,50.706431,53.797474,81612487.31
1493251200,4/27/17,53.835015,64.639687,53.673879,64.218302,141674264.9
1493337600,4/28/17,64.361631,74.740495,63.059663,72.575615,194233612.5
1493424000,4/29/17,72.221347,74.660268,67.647612,70.550801,110931395.6
1493510400,4/30/17,70.934183,81.627742,70.173236,80.88821,125422647.1
1493596800,5/1/17,81.051847,84.986142,73.014106,77.379912,242662826.1
1493683200,5/2/17,77.069195,81.086501,75.125864,78.690126,128999468.8
1493769600,5/3/17,78.699114,82.590887,77.284631,81.704257,109397979.1
1493856000,5/4/17,81.665627,96.825814,80.745803,95.730805,206403187.5
1493942400,5/5/17,96.142717,99.561541,87.560117,90.763591,205360154.2
1494028800,5/6/17,90.58052,95.983293,89.701826,95.629213,91966629.91
1494115200,5/7/17,95.117291,97.527829,72.670226,91.610409,119851850.3
1494201600,5/8/17,91.529016,93.318954,84.857014,87.3821,160891466.3
1494288000,5/9/17,87.696991,89.996183,72.077492,87.188242,213772813.8
1494374400,5/10/17,87.17771,91.580208,85.867039,88.024829,103877227.1
1494460800,5/11/17,87.986571,91.677377,86.618692,88.232427,108956553.5
1494547200,5/12/17,88.334739,91.685989,83.567149,85.314127,110396019.2
1494633600,5/13/17,85.210889,88.690628,82.441226,88.327066,63024469.97
1494720000,5/14/17,88.295541,90.074814,87.447165,89.496626,54855240.23
1494806400,5/15/17,89.498787,94.781153,85.365204,90.26053,141286937.4
1494892800,5/16/17,90.230617,91.99924,85.775866,87.277957,115711283.2
1494979200,5/17/17,87.085635,89.867789,82.310977,86.828678,137749380.8
1495065600,5/18/17,86.895656,96.839149,86.624934,96.134032,139592992.4
1495152000,5/19/17,96.042381,129.312909,95.954435,124.815094,343048450.5
1495238400,5/20/17,124.368181,128.791669,120.235072,121.943994,196153313.4
1495324800,5/21/17,122.076564,147.331122,120.221314,147.062952,283177720.8
1495411200,5/22/17,147.10293,179.586157,136.974509,157.210854,614461116.8
1495497600,5/23/17,157.38116,172.910138,151.804767,168.660104,258703727.1
1495584000,5/24/17,168.279334,228.412893,160.327868,187.741666,389117072.3
1495670400,5/25/17,187.612459,211.447728,166.537255,173.44183,444045312.2
1495756800,5/26/17,173.98871,194.258839,146.378836,160.714942,297218466.8
1495843200,5/27/17,160.742095,168.64474,116.790845,154.273119,367039952.7
1495929600,5/28/17,155.638764,181.728405,155.526867,170.059209,236651223.9
1496016000,5/29/17,170.109821,197.766805,162.670326,194.057217,253596103
1496102400,5/30/17,192.754365,233.637224,184.258574,229.459725,571839933.9
1496188800,5/31/17,230.844844,233.479203,211.507679,226.870825,480251097.2
1496275200,6/1/17,227.622443,234.501417,209.155522,219.229911,370612587.2
1496361600,6/2/17,219.292534,227.572681,216.086431,221.764263,206697003
1496448000,6/3/17,221.84906,225.990374,217.838554,223.903012,167528409.4
1496534400,6/4/17,223.90158,248.8363,220.568041,244.730988,320509931.9
1496620800,6/5/17,244.165416,249.01051,239.850196,246.622809,207362795.5
1496707200,6/6/17,247.490852,268.727173,243.949603,263.971689,366467524.3
1496793600,6/7/17,263.980483,264.961306,245.809378,253.922801,219306721.1
1496880000,6/8/17,253.897504,260.609612,247.831743,259.137535,191749915.9
1496966400,6/9/17,259.076201,279.898276,258.822389,279.067881,236629927.2
1497052800,6/10/17,279.417475,349.201041,279.008864,334.580126,528235354.9
1497139200,6/11/17,333.943611,350.419106,311.608692,338.554831,470638255.3
1497225600,6/12/17,339.649408,414.837173,305.267217,393.211161,913026744.3
1497312000,6/13/17,392.457958,400.704524,355.683533,386.235649,547223280.3
1497398400,6/14/17,386.623486,393.493039,315.305017,342.197321,526789546
1497484800,6/15/17,341.095616,349.309193,260.754618,343.285271,828792312.2
1497571200,6/16/17,342.328256,359.035563,312.980474,352.970632,364041208.1
1497657600,6/17/17,351.972696,369.060679,340.779975,367.434112,251676205.8
1497744000,6/18/17,367.997766,379.255774,339.476952,350.492317,275356093.4
1497830400,6/19/17,350.491676,361.419242,347.574932,357.537697,229343756.8
1497916800,6/20/17,357.680449,366.91099,325.810156,352.196647,423208323.8
1498003200,6/21/17,352.101605,355.078756,253.56075,324.866034,613327718.7
1498089600,6/22/17,324.336095,332.041006,307.449308,321.12673,344494942.2
1498176000,6/23/17,321.632913,333.03788,319.2586,325.955333,210253998.9
1498262400,6/24/17,325.930977,330.052951,297.955715,302.403107,229885598.4
1498348800,6/25/17,302.640271,308.956589,253.26421,277.478923,417416704.4
1498435200,6/26/17,278.113081,292.670634,210.559039,252.897314,746057727.7
1498521600,6/27/17,253.25677,285.780582,211.305891,285.326594,567787822.7
1498608000,6/28/17,285.160084,322.325992,259.361154,315.229822,598882500.8
1498694400,6/29/17,315.599315,322.001316,282.639229,290.548364,439013738.5
1498780800,6/30/17,290.728973,305.196276,269.341406,279.71027,354360133.1
1498867200,7/1/17,280.177314,281.179289,249.528573,259.554169,370286277.3
1498953600,7/2/17,260.03426,293.35017,251.144895,283.149677,315648713.7
1499040000,7/3/17,283.991559,284.583319,271.254517,276.546496,246847204.6
1499126400,7/4/17,276.488224,283.840876,264.448982,268.383467,254748231.9
1499212800,7/5/17,268.451538,273.842645,253.15244,265.913002,267077737.7
1499299200,7/6/17,265.882281,274.665057,261.295703,266.0401,193431446.1
1499385600,7/7/17,266.288201,266.324798,235.490367,240.273063,278947529.2
1499472000,7/8/17,240.364171,248.200594,229.900696,245.502132,245530915
1499558400,7/9/17,245.49251,251.419909,236.024935,236.883656,155289124.3
1499644800,7/10/17,236.885449,239.444632,189.626625,204.667831,410322595.9
1499731200,7/11/17,204.677606,215.58288,173.010854,190.12443,562824127.1
1499817600,7/12/17,190.204795,226.343302,180.556644,224.047419,428534743.6
1499904000,7/13/17,223.969053,226.241761,191.923475,205.168356,318810065.4
1499990400,7/14/17,205.249265,207.090665,181.854942,197.073614,296253995.2
1500076800,7/15/17,197.202728,198.498132,168.113372,168.756552,281498276.3
1500163200,7/16/17,168.882262,172.006778,134.308255,155.907574,539177699.8
1500249600,7/17/17,156.170577,190.472115,154.353306,190.266057,476979268.7
1500336000,7/18/17,190.313658,260.101845,177.364522,227.006837,784673179.9
1500422400,7/19/17,227.034127,245.106928,187.204136,194.601858,745400518.1
1500508800,7/20/17,194.688836,236.226358,194.430738,227.818317,643699712.4
1500595200,7/21/17,228.014898,237.916863,208.924146,216.789562,389752314.7
1500681600,7/22/17,216.889988,236.966602,215.389134,231.591019,245865369.5
1500768000,7/23/17,231.794219,235.362042,220.05127,228.705376,223790240.2
1500854400,7/24/17,228.77255,235.757843,223.882715,226.161506,174451769.7
1500940800,7/25/17,226.077263,227.021202,190.953045,203.534769,397066154.9
1501027200,7/26/17,203.522152,209.313581,192.726588,202.896792,249051193
1501113600,7/27/17,203.036633,205.748447,198.475778,203.015275,185284143.7
1501200000,7/28/17,203.127433,203.998669,188.039159,191.084549,274806618.7
1501286400,7/29/17,191.304003,209.829843,177.194042,205.669622,309516868.4
1501372800,7/30/17,205.54327,209.92735,193.216157,195.40868,208326576.8
1501459200,7/31/17,195.4474,201.632786,189.249278,200.559961,214569272.1
1501545600,8/1/17,200.681328,232.865823,199.677601,225.983969,492580824.3
1501632000,8/2/17,226.160372,229.206092,215.021585,217.825109,224789487.2
1501718400,8/3/17,217.835709,228.421524,217.435939,224.780763,178791130.4
1501804800,8/4/17,224.741629,240.841652,213.894534,219.569112,137067815.6
1501891200,8/5/17,221.034153,263.6,213.72386,250.34,3735109.988
1501977600,8/6/17,253.81,281.97846,237.365077,265.55247,4546119.715
1502064000,8/7/17,266.573161,286.632,251.072161,269.564703,104548622.5
1502150400,8/8/17,269.680954,299.527635,266.044124,296.114439,387311978.7
1502236800,8/9/17,296.171074,315.221559,259.375552,295.014851,519376108.1
1502323200,8/10/17,294.813451,309.886089,288.283424,297.838665,220871929.8
1502409600,8/11/17,298.262919,310.47831,295.556749,309.255343,248330569.6
1502496000,8/12/17,309.195379,319.299457,303.66327,307.921161,303008597.3
1502582400,8/13/17,307.901561,309.407963,286.217765,296.454238,361947529.4
1502668800,8/14/17,296.569976,306.414735,294.032559,299.303819,245717744.1
1502755200,8/15/17,299.209446,300.116966,270.787321,286.546688,341462445.7
1502841600,8/16/17,286.790853,305.86706,280.07023,301.0959,240913393.8
1502928000,8/17/17,301.344114,311.047301,296.958347,299.803542,241457405
1503014400,8/18/17,299.984844,306.864055,286.337517,292.216634,256978483.2
1503100800,8/19/17,292.234082,298.51059,282.915069,292.636394,230214054.8
1503187200,8/20/17,292.524024,298.539317,287.299118,298.205211,161064856.9
1503273600,8/21/17,298.356016,346.185676,294.332564,321.637823,590932052.4
1503360000,8/22/17,321.72103,329.851193,292.079546,313.695229,381025032.3
1503446400,8/23/17,313.699566,326.128136,312.787375,316.910313,231341480.8
1503532800,8/24/17,316.946784,328.339822,314.070502,324.917388,196097978.7
1503619200,8/25/17,325.008782,337.309798,324.170909,329.672284,218183943.6
1503705600,8/26/17,329.679287,334.794821,324.966807,331.776517,130184107.7
1503792000,8/27/17,332.81977,348.341054,331.879902,347.608158,179091656.8
1503878400,8/28/17,347.40506,350.227631,335.064474,347.609841,243459400.3
1503964800,8/29/17,347.60192,375.696019,347.068006,372.483796,401600991.1
1504051200,8/30/17,372.282459,390.630505,366.902489,383.354968,450504152.1
1504137600,8/31/17,383.322894,390.45898,380.453243,388.341164,313122292.5
1504224000,9/1/17,388.365619,395.583084,386.371688,391.01147,362913940.7
1504310400,9/2/17,391.585751,392.417746,328.472854,350.818529,624792909.2
1504396800,9/3/17,350.906585,371.280039,336.221813,352.576255,351109360.2
1504483200,9/4/17,352.572701,352.811424,280.709637,304.464511,827563019.4
1504569600,9/5/17,303.745791,324.590466,268.408103,318.458687,524990317
1504656000,9/6/17,318.445934,342.191077,318.028623,338.545696,374814523.9
1504742400,9/7/17,338.404798,338.6611,323.059996,334.863907,258185364.7
